41.936842799999994,-87.6997871
41.909222799999995,-87.75294659999999
41.927796,-87.6912388
41.8904669,-87.63641009999999
41.8968221,-87.6530588
41.9124219,-87.6408955
41.9157494,-87.6721113
41.8746472,-87.6866106
41.9449167,-87.8008652
41.9261216,-87.7211071
41.9282176,-87.64609890000001
41.946324,-87.75146190000001
41.8969643,-87.6839257
41.9022297,-87.6369941
41.8963841,-87.75356629999999
41.9517025,-87.7108109
41.90233370000001,-87.66299029999999
41.8986101,-87.7364805
41.946672,-87.73162669999999
41.8991127,-87.68490279999999
41.9432046,-87.7196046
41.8992822,-87.6779691
41.866779,-87.6476777
41.8951239,-87.6838441
41.8674178,-87.6547232
41.941677500000004,-87.7611336
41.93213239999999,-87.6693583
41.8922127,-87.6603499
41.9243207,-87.77045179999999
41.8953701,-87.6651088
41.8959604,-87.6276622
41.909661799999995,-87.7182747
41.911963,-87.691928
41.9257992,-87.7483629
41.921806,-87.68069609999999
41.923620899999996,-87.6627777
41.88328679999999,-87.6833522
41.9009169,-87.6900269
41.9526672,-87.78135019999999
41.9157119,-87.7297885
41.9214002,-87.7012557
41.9178044,-87.6546777
41.9221731,-87.65389870000001
41.926716,-87.80151459999999
41.8821979,-87.63121629999999
41.892513799999996,-87.68718890000001
41.9041436,-87.76989590000001
41.9332565,-87.7186027
41.922216799999994,-87.7762785
41.8819864,-87.75361059999999
41.8734724,-87.6604991
41.8770011,-87.70404
41.879430799999994,-87.64442259999998
41.922658,-87.76038829999999
41.9059235,-87.6622558
41.8724544,-87.6580864
41.9369047,-87.77443170000001
41.9085484,-87.63593259999999
41.906907700000005,-87.6947954
41.946783399999994,-87.67182009999999
41.924447799999996,-87.705141
41.9087841,-87.6854186
41.9358291,-87.6642999
41.940341700000005,-87.6470368
