41.89176809,-87.75548394
41.89364708,-87.71425371
41.90896722,-87.68718449
41.88314645,-87.74375896
41.88447623,-87.63131061
41.8994399,-87.76239755
41.89759891,-87.76913939
41.87447705,-87.76161003
41.88865746,-87.7492392
41.89104254,-87.77074331
41.87586313,-87.7464219
41.89494596,-87.75494476
41.90223059,-87.75740997
41.87384911,-87.76281261
41.875407200000005,-87.71446282
41.875407200000005,-87.71446282
41.894925,-87.75623415
41.90186452,-87.70738601
41.91978541,-87.73275879
41.93152013,-87.74771273
41.89930488,-87.71156172
41.88675567,-87.76509592
41.90489776,-87.76175749
41.91044025,-87.75391951
41.89510995,-87.70218863
41.88286083,-87.69991121
41.87767459,-87.74272602
41.92623271,-87.73665602
41.89167157,-87.75922001
41.90195279,-87.66745957
41.93331482,-87.74986097
41.88549643,-87.72654682
41.93076129,-87.80572224
41.90993385,-87.76793967
41.86523975,-87.72008978
41.87699768,-87.69617969
41.9015646,-87.76087623
41.88327469,-87.69634502
41.90157003,-87.73713547
41.88020959,-87.74526581
41.89717709,-87.72780632
41.88020959,-87.74526581
41.86674249,-87.72763836
41.88038608,-87.75407359
41.8841519,-87.67285913
41.88334659,-87.76661708
41.91146865,-87.78507587
41.91018425,-87.77031075
41.87672491,-87.69450067
41.90666236,-87.73378551
41.86823403,-87.70491658
41.87188568,-87.70424195
41.89875779,-87.74256118
41.88447165,-87.74370638
41.92244095,-87.69200182
41.87692452,-87.73882969
41.87963425,-87.73640671
41.89000945,-87.70638894
41.89924373,-87.70136553
41.86982474,-87.72409196
41.90162444,-87.72139475
41.87686027,-87.74393424
41.89545729,-87.71661999
41.88511312,-87.68163356
41.94225793,-87.66995149
41.88632995,-87.75895568
41.904416999999995,-87.73000813
41.90443321,-87.75830488
41.88109439,-87.76014828
41.92441568,-87.77816696
41.89428577,-87.71871747
41.89436712,-87.65982894
41.90681812,-87.75342694
41.87907033,-87.75764368
41.90433464,-87.66507277
41.9186078,-87.70701297
41.89194817,-87.62807389
41.9071396,-87.63968072
41.87720717,-87.75495052
41.87720717,-87.75495052
41.89909435,-87.7607881
41.90268041,-87.72542172
41.89579394,-87.76152279
41.89266718,-87.61611467
41.86547466,-87.71783338
41.8709972,-87.70186046
41.93190228,-87.71793752
41.90462847,-87.71000026
41.91555266,-87.70938327
41.92384006,-87.7749089
41.88360886,-87.70720801
41.90470948,-87.77423807
41.87692036,-87.73908676
41.91428445,-87.77205663
41.882754,-87.70997789
41.87906418,-87.68637687
41.93513266,-87.71546243
41.88099563,-87.77181926
41.86547466,-87.71783338
41.88893473,-87.75631745
41.89178318,-87.71669941
41.88900644,-87.72346167
41.87482281,-87.74262744
41.89067701,-87.68574552
41.94456125,-87.72668181
41.92972657,-87.64092074
41.87415339,-87.73523869
41.90232,-87.74903388
41.88732204,-87.75868972
41.88832617,-87.75535704
41.89468714,-87.71019243
41.89171721,-87.74814622
41.87457491,-87.75484574
41.87848607,-87.75387777
41.89951498,-87.72620843
41.88200442,-87.72889702
41.904802600000004,-87.75973423
41.8956277,-87.76785283
41.89002297,-87.75880874
41.89851419,-87.70044709
41.9158209,-87.70522887
41.90760517,-87.76262971
41.88444446,-87.7733645
41.92209493,-87.76989372
41.9126611,-87.76616312
41.89979612,-87.71767654
41.92200146,-87.77604565
41.92200146,-87.77604565
41.89407954,-87.7442975
41.90065011,-87.77410819
41.90643114,-87.75341942
41.90643114,-87.75341942
41.86572752,-87.72150223
41.89364756,-87.71434186
41.88623259,-87.75650336
41.89914092,-87.76797244
41.89981911,-87.71889583
41.92203037,-87.77409056
41.87574004,-87.75624889
41.87258622,-87.72165345
41.89540554,-87.72182509
41.86763617,-87.70448554
41.87941208,-87.75248504
41.87646356,-87.7377838
41.88117946,-87.68530897
41.87841598,-87.67901371
41.90265052,-87.75578256
41.89907431,-87.75080089
41.88866067,-87.74879112
41.88996893,-87.75297337
41.92625178,-87.75868592
41.89905998,-87.72165799
41.89905998,-87.72165799
41.88003926,-87.75768639
41.87545997,-87.71001205
41.86650561,-87.63922435
41.88389465,-87.67059964
41.90621470000001,-87.73161861
41.89728627,-87.75320831
41.87495833,-87.72547521
41.92416539,-87.75199111
41.87529169,-87.72365083
41.87362196,-87.75743923
41.88220994,-87.76706412
41.88220994,-87.76706412
41.87504068,-87.72547809999999
41.90995612,-87.76911876
41.88048626,-87.72566518
41.8940434,-87.74688722
41.87768464,-87.7457553
41.89834717,-87.64197242
41.8867846,-87.72936244
41.88492399,-87.75767927
41.90297668,-87.69112033
41.86956364,-87.74346523
41.86956364,-87.74346523
41.87720995,-87.71595092
41.88177233,-87.74873639
41.92891546,-87.76124179
41.88538765,-87.70680137
41.89969544,-87.76080844
41.87574449,-87.73040639
41.89429139,-87.71262039
41.89428577,-87.71871747
41.87736964,-87.70141585
