41.87725,-87.70523
41.9373,-87.7271
41.88232,-87.76531999999999
41.89938,-87.69495
41.92241,-87.68136
41.95089,-87.71049000000001
41.921690000000005,-87.77675
41.88055,-87.64976999999999
41.90677,-87.69436
41.883359999999996,-87.66808
41.86727,-87.71068000000001
41.87786,-87.69874
41.88732,-87.70206999999999
41.90019,-87.66263000000001
41.89528,-87.66448000000001
41.915209999999995,-87.73013
41.89243,-87.66086
41.89536,-87.71805
41.86582,-87.67611
41.87276,-87.76334
41.89255,-87.7078
41.93748,-87.69959
41.9078,-87.66407
41.878809999999994,-87.6782
41.882740000000005,-87.62634
41.9078,-87.64556
41.90034,-87.6899
41.86933,-87.71165
41.88173,-87.73378000000001
41.91795,-87.78783
41.88045,-87.74254
41.938190000000006,-87.72714
41.90157,-87.70685999999999
41.89498,-87.76021999999999
41.90285,-87.69601
41.88305,-87.62773
41.8908,-87.70205
41.90224,-87.74880999999999
41.89182,-87.74661
41.88732,-87.70142
41.92218,-87.75752
41.938990000000004,-87.74113
41.88732,-87.70272
41.91727,-87.75968
41.90688,-87.64558000000001
41.87307,-87.62768
41.92006,-87.76105
41.901579999999996,-87.63538
41.91167,-87.73524
41.88998,-87.70733
41.9398,-87.75417
41.92792,-87.736
41.94664,-87.69100999999999
41.870940000000004,-87.6999
41.878440000000005,-87.70805
41.94636,-87.73561
41.935629999999996,-87.78352
41.91827,-87.64601
41.898990000000005,-87.66748
41.8786,-87.66423
41.90263,-87.68691
41.934129999999996,-87.65623000000001
41.91604,-87.72174
41.94506,-87.68104
41.86783,-87.68042
41.93251,-87.73939
41.86781,-87.77042
41.88532,-87.70585
41.949529999999996,-87.68602
41.95078,-87.66497
41.93097,-87.69629
41.94911,-87.79867
41.883,-87.67068
41.9176,-87.7827
41.937940000000005,-87.66985
41.91236,-87.66866
41.897659999999995,-87.76561
41.90379,-87.71793000000001
41.95281,-87.65098
41.866440000000004,-87.69526
41.91799,-87.69456
41.89671,-87.68894
41.952040000000004,-87.70644
41.899570000000004,-87.68194
41.923320000000004,-87.70541
41.91591,-87.67449
41.885529999999996,-87.76659000000001
41.87574,-87.7158
41.93578,-87.74933
41.9216,-87.75795
41.87017,-87.70215999999999
41.9066,-87.63551
41.91762,-87.71689
41.92283,-87.6929
41.94876,-87.75712
41.870740000000005,-87.71866999999999
41.94522,-87.67087
41.91482,-87.72393000000001
41.94228,-87.65771
41.89917,-87.75581
41.878659999999996,-87.7358
41.86687,-87.62861
41.893609999999995,-87.7594
41.87125,-87.65337
41.93925,-87.67581
41.90205,-87.64106
41.9045,-87.71423
41.90889,-87.66509
41.9139,-87.63756
41.90683,-87.75455
41.92452,-87.6445
41.94001,-87.70263
41.91881,-87.74852
41.93176,-87.7956
41.91272,-87.78392
41.90652,-87.71021999999999
41.93419,-87.77717
41.90825,-87.63983
41.920609999999996,-87.75792
41.879709999999996,-87.70809
41.9232,-87.65729
41.8743,-87.66098000000001
41.92396,-87.76151
41.89208,-87.68318000000001
41.929990000000004,-87.71921999999999
41.91251,-87.69694
41.949,-87.65156999999999
41.92091,-87.72189
41.95008,-87.71683
41.89181,-87.74794
41.94164,-87.64456
41.91395,-87.64599
41.919579999999996,-87.73142
41.90616,-87.72995
41.906909999999996,-87.73244
41.90014,-87.73125999999999
41.89181,-87.66543
41.8716,-87.68361999999999
41.893240000000006,-87.7188
41.92884,-87.66953000000001
41.918490000000006,-87.6838
41.94109,-87.71954000000001
41.943020000000004,-87.76898
41.91415,-87.79871999999999
41.94168,-87.73218
41.9304,-87.76119
41.8791,-87.65942
41.86535,-87.65345
41.884879999999995,-87.75044
41.91194,-87.71332
41.87083,-87.73352
41.8924,-87.67371999999999
41.948570000000004,-87.77763
41.8841,-87.73057
41.86992,-87.72752
41.90705,-87.67775999999999
41.915040000000005,-87.70028
41.90679,-87.76714
41.872890000000005,-87.75332
41.890370000000004,-87.76767
41.943059999999996,-87.77819000000001
41.90142,-87.63363000000001
41.88295,-87.69919
41.879870000000004,-87.68030999999999
41.889179999999996,-87.70510999999999
41.87381,-87.70224
41.89782,-87.74673
41.8788,-87.72466
41.87912,-87.68696
41.87359,-87.74928
41.88357,-87.66948000000001
41.90529,-87.68576
41.93397,-87.70804
41.88621,-87.71542
41.94305,-87.77685
41.90682,-87.68305
41.87798,-87.7663
41.89455,-87.72666
41.941390000000006,-87.69076
41.88321,-87.67764
41.86698,-87.72724000000001
41.88599,-87.76191999999999
41.90291,-87.6737
41.935790000000004,-87.68056
41.89355,-87.6594
41.92132,-87.76578
41.888259999999995,-87.75542
41.90511,-87.64484
41.93493,-87.77013000000001
41.94003,-87.72478000000001
41.86858,-87.66497
41.87695,-87.6833
41.952490000000004,-87.72136
41.866479999999996,-87.7066
41.93943,-87.70521
41.87467,-87.68784000000001
41.90293,-87.68789
41.92985,-87.64641
41.89998,-87.6293
41.95046,-87.73068
41.93573,-87.7182
41.893809999999995,-87.72661
41.87632,-87.67414000000001
